"Census_date","Site","Transect_plot","Quad","Phenology","Xcoord","Ycoord","Stem_diam_mm","Height_cm","Num_total_branches","Longest_leaf_cm","Num_flowers","Num_fruits","Longest_fruit_cm","Num_repro_branches","Notes","Census_year","Year_marked","Entered_by","Date_entered","Collected_by","Tag","2018tag","2019tag","Band","Band_color","Band_num","Pick_color","Sword_color","Canopy_width_cm","Leaf_thickness_mm","Buds","Herbivory","Num_leaves","Category_herbivory","Stem_diam_mm_UFA"
2024-07-08,"WL1","2","3.5","X",6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",39,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","2","3.5","P",36,11,"1.7","8.9",1,NA,"3.0","1.0",1.4,1,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",888,NA,NA,NA,NA,NA,"Y",NA,NA,1.7
2024-07-08,"WL1","2","3.5","X",47,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",860,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","2","3.5","X",45,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",230,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","2","3.5","X",33,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",735,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","2","3.5","X",27,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",834,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","2","3.5","X",28,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",465,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","2","4.0","X",20,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",54,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","2","4.0","X",17,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",18,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","2","4.0","X",34,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",33,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","2","4.0","X",33,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","2","4.0","X",15,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",26,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","2","4.0","V",3,17,"0.97","2.6",1,"0.1",NA,NA,NA,0,"can't tell if herb. damage",2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",23,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2024-07-08,"WL1","2","4.5","X",15,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",42,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","2","5","X",35,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",13,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","2","5.5","X",41,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",28,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","2","5.5","X",5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","2","6","X",48,5,NA,NA,NA,NA,NA,NA,NA,NA,"outside transect",2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",10,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","2","6","X",24,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","2","6","X",49,1,NA,NA,NA,NA,NA,NA,NA,NA,"outside transect",2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",20,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","2","6.5","P",22,2,"1.26","9.2",1,NA,NA,"1.0",3.4,0,"outside transect",2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",4,NA,NA,NA,NA,NA,"Y",NA,NA,1.26
2024-07-08,"WL1","2","6.5","B",37,37,"1.42","9.8",1,NA,"0.0",NA,NA,1,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",85,NA,NA,NA,NA,NA,"Y",NA,NA,1.42
2024-07-08,"WL1","2","6.5","X",25,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",14,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","2","6.5","X",12,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",235,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","2","7","X",4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",905,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","2","7.5","X",10,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",30,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","2","7.5","X",37,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",72,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","2","8","X",14,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",903,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","2","8","X",11,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","2","8.5","X",33,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",76,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","2","8.5","X",32,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",34,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","0","X",28,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",705,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","0","X",23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",835,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","0","X",36,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",657,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","0","X",46,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",709,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","0.5","X",26,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",604,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","0.5","X",24,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",173,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","0.5","X",28,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",174,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","0.5","X",25,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",663,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","0.5","X",0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",678,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","0.5","X",41,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",146,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","0.5","X",30,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",206,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","0.5","X",10,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",776,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","0.5","X",16,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",473,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","0.5","X",27,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",256,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","0.5","X",35,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",803,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","0.5",NA,35,40,NA,NA,NA,NA,NA,NA,NA,NA,"not relocated (NRL)",2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",400,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","0.5","X",0,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",855,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","1","X",9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",667,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","1.0","X",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",605,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","1.0","X",10,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",860,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","1.0","X",10,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",736,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","1.0","X",10,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",67,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","1.0","X",28,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",863,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","1.0","X",32,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",836,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","1.5","X",28,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",162,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","1.5","X",15,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",704,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","1.5","X",10,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",486,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","1.5","X",22,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",456,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","1.5","X",33,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",471,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","1.5","X",38,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",132,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","1.5","X",39,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",859,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","1.5","X",34,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",245,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","1.5","X",34,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",697,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","1.5","X",26,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",844,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","2.0","X",44,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",946,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","2.0","X",42,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",244,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","2.0","X",28,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",785,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","2.0",NA,11,45,NA,NA,NA,NA,NA,NA,NA,NA,"NRL",2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",250,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","2.5","X",47,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",607,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","2.5","X",34,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",825,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","2.5","X",47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",664,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","2.5","X",34,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",511,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","3.0","X",26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",142,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","3.0","X",22,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",839,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","3.0","X",21,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",822,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","3.0","X",9,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",677,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","4.0","X",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"outside transect",2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",40,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","4.0","X",5,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"pink",632,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","4.5","X",31,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",43,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","3","4.5","X",34,40,NA,NA,NA,NA,NA,NA,NA,NA,"NRL",2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,"WL1","1","4.0","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"GA",2024-07-11,NA,NA,NA,NA,NA,"white",829,NA,NA,NA,NA,NA,NA,NA,NA,NA
