"Census_date","Site","Transect_plot","Quad","Phenology","Xcoord","Ycoord","Stem_diam_mm","Height_cm","Num_total_branches","Longest_leaf_cm","Num_flowers","Num_fruits","Longest_fruit_cm","Num_repro_branches","Notes","Census_year","Year_marked","Entered_by","Date_entered","Collected_by","Tag","2018tag","2019tag","Band","Band_color","Band_num","Pick_color","Sword_color","Canopy_width_cm","Leaf_thickness_mm","Buds","Herbivory","Num_leaves","Category_herbivory","Stem_diam_mm_UFA"
2017-08-03,"WL3","1","1.0","V",44,30,"<1","1.1",1,"0.5",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","1","1.5","V",12,5,"<1","1.3",1,"0.3",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","1","1.5","V",29,38,"<1","0.9",1,"0.4",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","1","1.5","V",39,19,"<1","0.6",1,"0.2",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","1","1.5","V",43,20,"<1","0.4",1,"0.2",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","1","1.5","V",46,21,"<1","1.4",1,"0.4",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","1","1.5","V",40,45,"<1","1.5",1,"0.4",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","1","2.0","V",1,21,"<1","0.2",1,"0.2",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","1","2.0","V",2,24,"<1","0.7",1,"0.2",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","1","2.0","V",6,28,"<1","0.9",1,"0.4",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","1","2.0","V",37,45,"<1","1.2",1,"0.8",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","1","2.0","V",41,15,"<1","2.3",1,"0.5",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","1","2.5","V",10,16,"<1","1.2",1,"0.6",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","1","2.5","V",47,35,"<1","1.5",1,"0.4",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","1","3.0","F",15,14,"2.98","12.4",3,NA,"11.0","6.0",4.1,3,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98
2017-08-03,"WL3","1","3.0","F",34,4,"1.97","15.4",5,NA,"9.0","3.0",3.4,3,"2 veg branch, 5 buds",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97
2017-08-03,"WL3","1","3.0","V",41,38,"1.49","4.2",6,"1.2",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49
2017-08-03,"WL3","1","3.5","V",36,22,"<1","1.1",1,"0.3",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","1","3.5","V",40,22,"<1","0.5",1,"0.2",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","1","3.5","V",2,32,"<1","0.7",1,"0.3",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","1","4.0","F",41,42,"2.03","11.9",6,NA,"7.0","2.0",2.9,5,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.03
2017-08-03,"WL3","1","4.5","V",5,7,"<1","1.2",1,"0.2",NA,NA,NA,NA,"none",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","1","5.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-03,"WL3","1","5.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-03,"WL3","1","6.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-03,"WL3","1","6.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-03,"WL3","1","7.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-03,"WL3","1","7.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-03,"WL3","1","8.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-03,"WL3","1","8.5","P",30,4,"2.35","20.5",8,NA,"14.0","26.0",5.7,8,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35
2017-08-03,"WL3","1","8.5","F",28,22,"2.75","19.1",9,NA,"10.0","51.0",4.9,9,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75
2017-08-03,"WL3","4","0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-03,"WL3","4","0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-03,"WL3","4","1.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-03,"WL3","4","1.5","P",19,29,"2.09","15.9",2,NA,"0.0","9.0",5.6,2,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09
2017-08-03,"WL3","4","2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-03,"WL3","4","2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-03,"WL3","4","3.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-03,"WL3","4","3.5","F",26,44,"3.21","15.9",7,NA,"7.0","57.0",4.5,7,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.21
2017-08-03,"WL3","4","4.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-03,"WL3","4","4.5","V",18,23,"<1","1.1",1,"0.8",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","4","5.0","V",20,36,"~1","6.1",2,"1.6",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","4","5.5","V",5,12,"<1","1.3",1,"0.8",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","4","5.5","V",7,47,"<1","0.5",1,"0.4",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","4","5.5","V",9,13,"<1","1.5",1,"0.9",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","4","5.5","V",20,21,"<1","1.6",1,"0.6",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","4","5.5","V",23,19,"<1","1.1",1,"1.0",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","4","5.5","V",24,14,"<1","2.0",1,"0.9",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","4","5.5","V",25,27,"<1","1.7",1,"1.1",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","4","5.5","V",27,11,"<1","1.7",1,"0.8",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","2","0.0","P",21,10,"~1","9.8",7,NA,"0.0","24.0",4.5,7,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","2","0.0","P",28,22,"~1","11.8",10,NA,"0.0","14.0",5.1,10,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","2","1.0","V",9,24,"<1","3.2",4,"1.1",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","2","1.0","P",19,6,"3.09","15.6",7,NA,"0.0","62.0",7,7,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.09
2017-08-03,"WL3","2","1.0","P",23,35,"2.69","13.3",8,NA,"0.0","31.0",4.5,7,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.69
2017-08-03,"WL3","2","1.0","P",31,7,"~1","9.4",3,NA,"0.0","7.0",3.1,3,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","2","1.0","V",31,28,"<1","1.2",1,"0.7",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","2","1.0","F",44,13,"1.64","17.5",2,NA,"3.0","5.0",4.7,1,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64
2017-08-03,"WL3","2","1.0","P",40,49,"2.4","11.2",8,NA,"0.0","28.0",4.2,8,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4
2017-08-03,"WL3","2","1.0","V",48,36,"<1","0.7",1,"0.4",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","2","1.0","V",49,38,"<1","0.4",1,"0.3",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","2","2.0","V",13,46,"~1","3.0",3,"1.2",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","2","2.0","P",22,12,"2.38","10.8",8,NA,"0.0","36.0",5,8,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38
2017-08-03,"WL3","2","3.0","V",25,32,"<1","0.6",1,"0.3",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","2","3.0","V",29,13,"~1","1.9",1,"0.5",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","2","3.0","V",43,31,"<1","1.9",1,"0.6",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","2","3.0","P",45,43,"2.03","14.2",3,NA,"0.0","5.0",6.6,3,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.03
2017-08-03,"WL3","2","4.5","V",46,11,"1.62","3.0",8,"1.2",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62
2017-08-03,"WL3","1","9.5","P",4,12,"1.76","6.5",4,NA,NA,"4.0",3.8,4,"one branch broken",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.76
2017-08-03,"WL3","1","9.5","P",9,18,"1.43","11.5",8,NA,NA,"6.0",5.3,8,"one branch broke off",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43
2017-08-03,"WL3","1","9.5","V",11,45,"~1","2.5",1,"0.4",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","1","9.5","V",28,20,"<1","1.8",1,"0.3",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","1","9.5","V",34,24,"<1","1.7",1,"0.5",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","1","9.5","F",41,25,"2.06","11.6",5,NA,"3.0","14.0",5.2,5,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06
2017-08-03,"WL3","1","9.5","P",49,40,"~1","12.6",2,NA,NA,"2.0",5.3,2,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","1","9.0","V",49,3,"~1","2.8",1,"0.9",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","1","9.0","V",48,3,"<1","1.9",1,"0.4",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","1","9.0","F",32,5,"1.83","10.5",3,NA,"7.0","6.0",5,3,"one branch broken off",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83
2017-08-03,"WL3","1","9.0","P",27,5,"1.76","8.0",4,NA,NA,"8.0",3.1,4,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.76
2017-08-03,"WL3","1","9.0","F",24,18,"1.38","9.4",5,NA,"1.0","4.0",2.4,5,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38
2017-08-03,"WL3","1","9.0","F",21,43,"2.24","11.3",9,NA,"1.0","16.0",3.8,9,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24
2017-08-03,"WL3","1","9.0","P",19,22,"2.99","14.5",11,NA,NA,"26.0",4,11,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99
2017-08-03,"WL3","1","9.0","P",18,33,"2.3","15.0",9,NA,NA,"25.0",3.9,9,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3
2017-08-03,"WL3","1","9.0","P",18,26,"1.94","11.2",9,NA,NA,"14.0",4.3,9,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94
2017-08-03,"WL3","1","9.0","P",18,22,"2.1","24.0",12,NA,NA,"19.0",4.5,12,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1
2017-08-03,"WL3","1","9.0","P",16,23,"1.58","14.7",4,NA,NA,"7.0",3.6,4,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58
2017-08-03,"WL3","1","9.0","V",14,33,"<1","2.5",1,"0.3",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","1","9.0","P",4,22,"2.69","14.7",3,NA,NA,"25.0",5,3,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.69
2017-08-03,"WL3","3","0.0","V",0,31,"<1","1.5",1,"0.5",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","3","0.0","P",3,40,"2.16","15.5",3,NA,"0.0","12.0",5.1,3,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16
2017-08-03,"WL3","3","0.0","F",0,38,"<1","7.1",5,NA,"2.0","1.0",2.1,5,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","3","0.0","F",0,41,"1.55","8.2",3,NA,"2.0","1.0",0.9,1,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55
2017-08-03,"WL3","3","0.0","F",7,8,"1.31","9.5",4,NA,"5.0","0.0",NA,4,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31
2017-08-03,"WL3","3","0.0","P",11,42,"~1","12.0",4,NA,"0.0","2.0",3.2,4,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","3","0.0","V",12,23,"<1","1.1",1,"0.3",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","3","0.0","P",0,13,"1.42","4.8",3,NA,"0.0","2.0",1.2,2,"*one broken off branch 4/29/25 MMA updated Num_repro_branches to intact count of 2",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42
2017-08-03,"WL3","3","0.0","V",14,5,"<1","1.0",1,"0.2",NA,NA,NA,NA,"lots of herbivory - longest leaf is fragment",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","3","0.0","V",15,3,"<1","1.5",1,"0.4",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","3","0.0","V",16,6,"<1","1.0",1,"0.3",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","3","0.0","F",19,0,"1.37","6.0",2,NA,"1.0",NA,NA,1,"one branch broken off",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37
2017-08-03,"WL3","3","0.0","V",25,7,"<1","2.3",1,"0.4",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","3","0.0","P",40,12,"1.41","11.8",5,NA,NA,"7.0",2.8,5,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41
2017-08-03,"WL3","3","0.0","V",40,49,"~1","3.5",1,"0.8",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","3","0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-03,"WL3","3","1.0","P",9,20,"~1","10.3",2,NA,NA,"4.0",3.6,2,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2017-08-03,"WL3","3","1.5","V",27,42,"1.86","5.0",5,"1.7",NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86
