"Census_date","Site","Transect_plot","Quad","Phenology","Xcoord","Ycoord","Stem_diam_mm","Height_cm","Num_total_branches","Longest_leaf_cm","Num_flowers","Num_fruits","Longest_fruit_cm","Num_repro_branches","Notes","Census_year","Year_marked","Entered_by","Date_entered","Collected_by","Tag","2018tag","2019tag","Band","Band_color","Band_num","Pick_color","Sword_color","Canopy_width_cm","Leaf_thickness_mm","Buds","Herbivory","Num_leaves","Category_herbivory","Stem_diam_mm_UFA"
2024-07-25,"CP2","C5D6",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",940,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","C6D5",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Purple",47,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","C6D5",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Purple",6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","C6D5",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"White",268,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","C6D5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plant & Tag NRL",2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",486,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","C7",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"White",206,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","C7",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",849,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","C7",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",469,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","C8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plant & Tag NRL",2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",894,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","C8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plant & Tag NRL",2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",808,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","C8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plant & Tag NRL",2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",47,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","C8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plant & Tag NRL",2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",606,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","C8",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",94,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","C8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plant & Tag NRL",2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",468,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","C8",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",860,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","C8",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",76,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","C8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plant & Tag NRL",2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",466,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","C8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plant & Tag NRL",2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",446,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","C9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Band Missing",2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",468,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","C9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Band Missing",2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",886,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","C9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Band Missing",2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",946,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","C9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Band Missing",2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",640,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","C9",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",680,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","C9",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",666,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","C9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Band Missing",2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",70,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","C9",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",448,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","C9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Band Missing",2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",848,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T1",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"White",226,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T1",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",469,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T1",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",463,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T1",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",449,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T1",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",866,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T1",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",840,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T1",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",74,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T1",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",43,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T1",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",864,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T1",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",689,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Band Missing",2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",964,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T10",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unclear Quad",2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",84,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T11",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",34,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T11",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",408,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T11",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",60,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T11",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",68,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T11",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",866,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T11",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",45,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T11",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",844,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T11",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",88,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T11",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T11",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",498,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T12",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"White",343,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not found",2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",33,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T14",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Purple",88,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T14",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"White",134,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T14",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"White",142,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T14",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"White",40,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T14",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"White",5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T14",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"White",30,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T14",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"White",25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T14",NA,"V",NA,NA,"1.25","9.4",2,"0.4",NA,NA,NA,NA,"lost most leaves",2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",30,NA,NA,NA,NA,NA,NA,NA,NA,1.25
2024-07-25,"CP2","T14",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T2",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"White",709,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T2",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",699,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T2",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",688,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T2",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",664,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T2",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",868,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T2",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",646,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T2",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",968,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T2",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",908,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T2",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",969,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T2",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Purple",21,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T2",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",486,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T2",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",990,NA,NA,NA,NA,NA,NA,NA,NA,NA
